...1,item_number,description,category,item_link
11113,twn292a,Carousel Ticket Vendor with Back Print,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn292a
11114,cty0731,"Catamaran Operator, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0731
11115,cty0730,"Catamaran Operator, Male",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0730
11116,twn325,Cautious Rider,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn325
11117,twn177,Chauffeur,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn177
11118,twn177a,Chauffeur - Suit with Pockets,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn177a
11119,twn324,Cheerful Rider,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn324
11120,chef007b,"Chef - Black Legs, Moustache (Reissue)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef007b
11121,chef007,"Chef - Black Legs, Moustache (Undetermined Type)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef007
11122,chef007a,"Chef - Black Legs, Moustache (Vintage)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef007a
11123,chef025,"Chef - Black Legs, Moustache Curly Long, 'LEGO House Home of the Brick' Print on Back",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef025
11124,chef027,"Chef - Black Legs, Open Mouth Smile, 'LEGO HOUSE Home of the Brick' on Back",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef027
11125,chef026,"Chef - Black Legs, Open Mouth Smile, Hair in Bun, 'LEGO HOUSE Home of the Brick' on Back, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef026
11126,chef002,"Chef - Black Legs, Standard Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef002
11127,chef024,Chef - Fishmonger,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef024
11128,chef012,Chef - Ice Cream Vendor,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef012
11129,chef011,"Chef - Light Bluish Gray Legs, Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef011
11130,chef005,"Chef - Light Gray Legs, Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef005
11131,chef004,"Chef - Light Gray Legs, Standard Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef004
11132,chef008,"Chef - Red Legs, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef008
11133,chef006,"Chef - White Legs, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef006
11134,chef001,"Chef - White Legs, Standard Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef001
11135,chef003,"Chef - White Legs, Standard Grin, Black Top Hat",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef003
11136,chef015s,"Chef - White Torso with 4 Buttons and McDonald's Logo (Sticker), Red Legs, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef015s
11137,chef018,"Chef - White Torso with 8 Buttons, Black Legs, Beard Around Mouth",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef018
11138,cty0502,"Chef - White Torso with 8 Buttons, Black Legs, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0502
11139,cty0502a,"Chef - White Torso with 8 Buttons, Black Legs, Rounded Glasses, Brown Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0502a
11140,chef014,"Chef - White Torso with 8 Buttons, Black Legs, Standard Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef014
11141,twn192,"Chef - White Torso with 8 Buttons, Black Wrinkles, NO Back Print, White Legs, Standard Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn192
11142,chef021,"Chef - White Torso with 8 Buttons, Dark Bluish Gray Legs, Gray Beard",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef021
11143,twn066,"Chef - White Torso with 8 Buttons, Dark Red Legs, Black Ponytail Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn066
11144,chef022,"Chef - White Torso with 8 Buttons, Dark Tan Legs, Bushy Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef022
11145,chef016,"Chef - White Torso with 8 Buttons, Light Bluish Gray Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef016
11146,twn120,"Chef - White Torso with 8 Buttons, Light Bluish Gray Legs, Gray Beard",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn120
11147,cty0671,"Chef - White Torso with 8 Buttons, Light Bluish Gray Legs, Lime Short Bill Cap (Fire Station Hot Dog Vendor)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0671
11148,chef019a,"Chef - White Torso with 8 Buttons, Light Bluish Gray Legs, Reddish Brown Ponytail Hair, Black Eyebrows, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef019a
11149,chef019,"Chef - White Torso with 8 Buttons, Light Bluish Gray Legs, Reddish Brown Ponytail Hair, Brown Eyebrows, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef019
11150,twn192a,"Chef - White Torso with 8 Buttons, Light Bluish Gray Wrinkles, WITH Back Print, White Legs, Standard Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn192a
11151,chef010,"Chef - White Torso with 8 Buttons, Light Gray Legs, Long Curly Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef010
11152,cty1247,"Chef - White Torso with 8 Buttons, No Wrinkles Front or Back, Green Legs, White Chef Toque",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1247
11153,twn192b,"Chef - White Torso with 8 Buttons, No Wrinkles Front or Back, with Back Print, White Legs, Standard Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn192b
11154,chef023,"Chef - White Torso with 8 Buttons, Red Legs and Red Cap with Hole (City Square Hot Dog Vendor)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef023
11155,chef013,"Chef - White Torso with 8 Buttons, Red Legs, Blue Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef013
11156,twn187,"Chef - White Torso with 8 Buttons, Red Legs, Dark Orange Short Tousled Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn187
11157,chef017,"Chef - White Torso with 8 Buttons, White Legs (Undetermined Eyebrows)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef017
11158,cty0532,"Chef - White Torso with 8 Buttons, White Legs, Angry Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0532
11159,chef017a,"Chef - White Torso with 8 Buttons, White Legs, Black Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef017a
11160,chef020,"Chef - White Torso with 8 Buttons, White Legs, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef020
11161,chef009,"Chef - White Torso with 8 Buttons, White Legs, Long Curly Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef009
11162,chef017b,"Chef - White Torso with 8 Buttons, White Legs, Reddish Brown Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=chef017b
11163,twn310a,"Chef, Moustache, Dark Tan and Gray Sideburns, Stubble, No Wrinkles Front or Back",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn310a
11164,twn310,"Chef, Moustache, Dark Tan and Gray Sideburns, Stubble, Wrinkles on Shirt",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn310
11165,twn233,"Child - Bright Pink Top with Butterflies and Flowers, Red Legs, Off-center Ponytail",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn233
11166,twn372,"Child Boy with White Hoodie with Blue Pockets, Dark Azure Short Legs, Red Short Bill Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn372
11167,twn383,"Child Boy, Dark Azure Beanie, Lime Scarf, Banana Shirt, Dark Green Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn383
11168,twn382,"Child Boy, Dark Red Jacket with Bright Light Blue Shirt, Blue Short Legs, Dark Brown Smooth Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn382
11169,twn410,"Child Boy, Dark Red Jacket with Bright Light Blue Shirt, Dark Turquoise Short Legs, Black Short Coiled Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn410
11170,cty1153,"Child Girl - Shirt with Unicorn, Medium Lavender Short Legs, Dark Brown Hair Short, Bob Cut",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1153
11171,twn362,Child Girl with Dark Azure Hoodie and Ponytail,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn362
11172,twn370,"Child Girl with Halter Top with Green Apples and Lime Spots, Green Short Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn370
11173,twn356,"Child Girl with Long Medium Nougat Braid, Bright Pink Striped Cat Shirt and Medium Lavender Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn356
11174,twn376,Child Girl with Medium Nougat Short Swept Sideways Hair and Red Short Legs,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn376
11175,twn376b,Child Girl with Medium Nougat Short Swept Sideways Hair and Red Short Legs,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn376b
11176,twn376a,"Child Girl with Medium Nougat Short Swept Sideways Hair and Red Short Legs, Covered Back",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn376a
11177,twn176,Child Star,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn176
11178,twn327,Child's Grandfather,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn327
11179,twn328,Child's Grandmother,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn328
11180,twn161,"Child, Girl, Orange Torso Halter Top with Medium Blue Trim and Flowers Pattern, Short Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn161
11181,twn322,"Child, Halter Top with Green Apples and Lime Spots, Medium Blue Short Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn322
11182,twn250,"Child, Red Jacket with Ribbon",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn250
11183,twn178,Cinema Worker,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn178
11184,cty1339,"Citrus the Clown, Yellow Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1339
11185,cty0787,"City Bus Driver - Dark Blue Suit with Train Logo, Dark Tan Short Tousled Hair, Beard",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0787
11186,cty0782,"City Bus Passenger - Bright Light Blue Hoodie, Medium Lavender Short Legs, Dark Brown Hair Ponytail Long with Side Bangs, Freckles",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0782
11187,cty0785,"City Bus Passenger - Dark Azure Hoodie with Green Striped Shirt, Red Legs, Light Bluish Gray Sports Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0785
11188,cty0783,"City Bus Passenger - Female Jacket Open with Number '8' on Back, Sand Blue Legs, Medium Nougat Hair Ponytail, Peach Lips",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0783
11189,cty0815,"City Jungle Engineer - White Shirt with Suspenders and Dirt Stains, Dark Blue Legs, Dark Tan Cap with Hole, Goatee",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0815
11190,cty0802,"City Jungle Engineer - White Shirt with Suspenders and Dirt Stains, Dark Blue Legs, Dark Tan Cap with Hole, Smirk",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0802
11191,cty0803,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Orange Smooth Hair, Life Jacket Center Buckle, Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0803
11192,cty0821,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Orange Smooth Hair, Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0821
11193,cty0805,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Backpack, Lopsided Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0805
11194,cty0793,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Brown Moustache and Goatee",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0793
11195,cty0790,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Cheek Scuff",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0790
11196,cty0795,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Crooked Smile and Scar",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0795
11197,cty0816,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Life Jacket Center Buckle, Big Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0816
11198,cty0820,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Smirk and Stubble Beard",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0820
11199,cty0886,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Smirk and Stubble Beard with Backpack",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0886
11200,cty0792,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Stubble",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0792
11201,cty0823,"City Jungle Explorer - Dark Orange Jacket with Pouches, Dark Blue Legs, Dark Tan Cap with Hole, Sweat Drops",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0823
11202,cty0806,"City Jungle Explorer Female - Dark Orange Shirt with Green Strap, Dark Blue Legs, Black Bob Cut Hair, Peach Lips Lopsided Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0806
11203,cty0822,"City Jungle Explorer Female - Dark Orange Shirt with Green Strap, Dark Blue Legs, Bright Light Yellow Ponytail and Swept Sideways Fringe",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0822
11204,cty0796,"City Jungle Explorer Female - Dark Orange Shirt with Green Strap, Dark Blue Legs, Dark Brown Hair Female Large High Bun",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0796
11205,cty0804,"City Jungle Explorer Female - Dark Orange Shirt with Green Strap, Dark Blue Legs, Dark Tan Cap with Hole, Black Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0804
11206,cty0808,"City Jungle Explorer Female - Dark Orange Shirt with Green Strap, Dark Blue Legs, Dark Tan Cap with Hole, Sunglasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0808
11207,cty0791,"City Jungle Explorer Female - Dark Orange Shirt with Green Strap, Dark Blue Legs, Reddish Brown Ponytail and Swept Sideways Fringe",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0791
11208,cty0794,"City Jungle Helicopter Pilot Female - Dark Orange Jumpsuit, Dark Orange Legs with Straps, White Helmet, Trans-Black Visor, Peach Lips",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0794
11209,cty0788,"City Jungle Scientist - White Lab Coat with Test Tubes, Dark Blue Legs, Black Ruffled Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0788
11210,cty0789,"City Jungle Scientist - White Lab Coat with Test Tubes, Dark Blue Legs, Black Smooth Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0789
11211,cty0814,"City Jungle Scientist Female - White Lab Coat with Sunglasses, Dark Blue Legs, Black Tousled Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0814
11212,cty0786,"City Newsstand Visitor - Medium Nougat Argyle Sweater, Dark Red Legs, Light Bluish Gray Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0786
11213,cty0784,"City Newsstand Worker - Female Outline Sweatshirt with Zipper, Light Bluish Gray Legs, Reddish Brown Hair with Bun, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0784
11214,cty0678,"City Pilot Male, Red Fire Suit with Carabiner, Black Legs, Red Helmet, Silver Sunglasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0678
11215,cty1031,City Space Robot,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1031
11216,cty1066,"City Space Robot, Drone, Medium Azure Eyes",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1066
11217,cty1056,"City Space Robot, Round Tiles as Wheels, Medium Azure Eyes",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1056
11218,cty1071,"City Space Robot, Standing, Medium Azure Eyes",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1071
11219,cty1077,"City Space Robot, Treadwell, Medium Azure Eyes",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1077
11220,cty0580,"City Square Barista - Reddish Brown Apron with Cup, Reddish Brown Ponytail and Swept Sideways Fringe, Glasses and Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0580
11221,cty0581,City Square Helicopter Pilot,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0581
11222,cty0573,City Square Pizza Delivery Man,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0573
11223,twn323,Classic Space Man,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn323
11224,twn224,"Classic Space Minifigure Floating Pattern, Blue Short Legs, Blue Short Bill Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn224
11225,twn131,"Classic Space Minifigure Floating Pattern, Blue Short Legs, Lime Short Bill Cap (Undetermined Eyebrows)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn131
11226,twn131a,"Classic Space Minifigure Floating Pattern, Blue Short Legs, Lime Short Bill Cap, Black Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn131a
11227,twn131b,"Classic Space Minifigure Floating Pattern, Blue Short Legs, Lime Short Bill Cap, Reddish Brown Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn131b
11228,twn264,"Classic Space Minifigure Floating Pattern, Dark Azure Short Legs, Dark Brown Short Tousled Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn264
11229,twn113,"Classic Space Minifigure Floating Pattern, Dark Bluish Gray Legs, Sports Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn113
